21,72,82,85,80,38,59,64,65,69
24,71,87,88,81,36,66,66,66,72
25,73,85,88,82,37,65,66,65,69
37,69,77,83,75,32,71,74,69,73
39,70,79,84,76,33,69,71,66,70
63,64,76,78,70,21,74,64,59,67
66,61,69,74,70,20,77,70,65,78
65,62,68,72,69,21,73,66,63,77
63,60,65,73,70,24,88,82,82,101
63,58,65,73,70,25,90,83,81,98
35,60,60,63,63,26,86,89,102,103
28,58,59,63,63,40,88,85,102,100
18,32,16,9,7,31,90,83,103,97
18,29,15,10,9,29,90,83,102,95
18,29,17,13,10,29,90,82,101,95
15,11,8,7,5,28,91,84,104,96
15,11,7,6,5,27,90,83,103,95
14,5,3,4,6,32,90,82,106,91
15,4,2,3,6,31,94,85,110,91
14,4,2,3,6,29,94,86,110,90
15,3,2,3,6,28,95,87,110,88
16,3,2,3,6,28,96,88,111,89
17,3,2,3,6,28,96,88,110,88
17,3,1,3,5,29,95,88,109,88
17,3,1,3,5,28,96,89,110,89
17,3,1,3,5,28,99,92,113,92
16,3,1,3,5,27,98,91,112,90
17,2,1,3,6,27,102,93,114,90
16,3,1,3,7,25,102,94,114,89
17,2,1,2,7,26,104,94,114,88
19,3,2,3,8,26,105,93,113,85
17,3,2,3,8,24,106,94,114,85
17,3,2,3,9,25,107,94,114,85
12,3,3,4,11,29,106,94,116,88
12,4,3,4,11,28,105,93,115,87
14,4,3,4,10,28,103,91,115,88
15,4,3,4,10,27,103,92,115,89
15,4,3,4,10,27,103,91,115,89
15,5,3,5,10,29,99,90,113,88
18,9,10,12,17,28,103,95,111,93
17,18,15,19,33,28,107,100,114,102
17,17,14,17,24,29,109,101,114,100
15,30,21,28,49,30,110,100,113,103
17,32,22,30,51,31,109,99,113,103
16,38,32,51,58,34,107,97,113,109
17,39,32,48,56,36,108,97,115,111
17,53,56,60,61,32,107,100,111,111
17,57,60,64,64,30,99,93,103,102
18,58,61,64,64,30,97,92,101,102
19,59,61,64,64,27,94,91,99,100
20,59,61,64,64,27,95,91,100,101
20,62,62,65,64,26,90,90,100,104
21,62,62,65,64,26,90,91,99,103
23,63,64,68,65,23,81,85,91,98
24,67,72,78,75,25,74,78,82,87
23,65,70,79,76,28,74,79,82,88
24,70,73,82,79,28,69,76,80,87
24,70,74,83,81,32,68,73,78,86
34,73,82,87,81,30,72,75,75,81
33,72,84,88,83,32,73,76,77,82
57,70,80,85,73,25,77,76,74,84
64,66,72,81,73,22,72,69,67,79
65,66,73,80,73,21,76,71,70,84
66,65,77,82,75,24,72,67,63,71
67,64,75,81,74,23,76,70,65,74
71,59,59,82,82,16,86,91,70,79
74,70,85,104,106,25,124,122,83,81
73,73,90,105,106,26,118,119,81,81
71,66,74,87,92,22,118,118,87,88
71,69,80,92,94,20,123,121,87,87
68,73,83,92,93,23,116,114,81,80
66,75,85,94,93,23,114,111,78,78
27,75,82,88,86,9,73,73,58,58
21,77,85,86,82,22,66,64,54,57
21,77,85,87,83,18,65,61,51,53
13,78,84,87,84,20,59,53,45,42
12,78,83,85,83,19,58,54,47,44
36,78,78,82,83,25,56,55,51,45
25,75,76,82,83,23,55,55,49,42
32,68,67,65,62,24,63,66,70,67
31,69,68,67,64,23,61,65,68,64
21,29,27,23,20,27,90,97,106,91
14,19,15,13,14,22,96,102,111,92
6,20,15,12,14,21,97,103,111,91
7,10,7,5,8,17,107,110,116,93
7,10,8,5,8,17,108,111,117,94
9,3,4,4,10,16,144,143,144,132
9,3,3,3,10,14,128,128,137,124
6,5,8,9,10,24,120,117,132,119
6,4,7,7,15,26,117,110,130,108
7,5,7,7,17,27,116,110,131,105
6,4,6,8,17,27,111,101,125,99
8,5,7,8,17,29,110,100,124,98
7,3,6,6,14,29,106,93,119,92
9,4,6,6,14,29,107,93,120,91
14,4,5,5,10,30,105,91,115,90
14,3,4,3,7,27,104,92,112,88
15,3,3,3,7,28,102,91,110,86
14,3,3,2,7,27,103,91,111,87
16,3,2,2,6,27,101,91,110,88
16,3,2,2,5,26,100,91,110,88
16,3,2,3,5,26,100,93,111,91
15,3,2,3,4,26,100,93,112,93
16,4,2,4,4,27,98,93,113,93
16,4,2,4,5,30,97,93,116,98
17,4,2,4,5,29,97,92,116,97
17,4,4,5,4,34,96,92,119,103
19,4,3,5,4,35,96,92,117,101
15,4,4,6,2,39,94,91,117,105
19,4,3,5,2,44,91,89,115,101
19,4,3,5,3,43,91,90,116,102
20,4,3,5,2,43,91,90,117,103
17,4,4,5,4,43,95,93,122,110
17,4,4,6,6,44,96,94,120,107
16,4,5,7,6,43,96,94,120,108
23,5,4,7,4,44,91,90,116,103
29,5,4,5,3,39,85,86,115,101
32,5,4,5,2,38,85,86,115,100
32,6,3,5,2,40,79,80,112,98
32,6,3,5,2,40,79,79,111,98
33,9,4,4,2,37,71,75,109,97
31,9,5,5,4,37,68,72,106,93
36,15,7,4,2,36,64,69,100,93
32,16,8,6,4,40,62,66,99,91
31,16,8,6,4,40,62,67,101,92
35,17,8,6,3,38,63,67,99,92
33,17,8,6,4,38,62,67,100,92
34,18,8,6,4,38,62,67,100,92
32,18,8,6,4,41,63,68,100,91
29,24,9,6,4,32,69,69,97,88
30,22,9,6,4,31,68,70,94,86
32,22,9,7,4,31,66,68,94,86
27,22,9,7,5,29,69,71,96,87
26,23,8,6,5,31,69,71,96,87
40,21,8,6,2,30,71,71,96,87
41,21,8,5,1,31,70,71,96,86
45,13,8,5,3,22,80,78,98,91
42,10,6,3,3,26,84,82,102,91
43,10,6,4,3,25,84,82,102,92
31,9,5,3,4,24,87,84,103,91
31,9,5,3,4,23,86,83,102,89
23,7,4,4,5,25,89,86,104,89
23,7,4,3,4,27,89,84,104,88
12,4,2,4,5,28,93,88,107,87
13,4,2,4,5,29,95,88,106,85
13,4,2,4,5,29,94,88,106,85
14,4,3,3,6,29,96,89,106,85
13,3,2,3,6,27,95,88,106,84
15,5,4,3,6,27,97,88,105,87
15,5,4,3,6,27,94,86,104,85
15,5,4,3,6,27,94,86,104,85
16,8,3,3,6,29,85,84,100,82
16,8,3,4,6,29,85,84,100,82
16,19,2,3,6,30,78,84,100,84
16,21,2,3,6,30,78,83,100,84
16,55,4,3,4,31,75,79,101,91
17,52,5,4,4,32,74,80,101,94
17,53,5,4,4,32,73,80,101,94
13,53,6,5,4,32,68,76,99,95
12,54,6,5,5,32,66,76,99,95
10,55,6,5,4,33,68,75,96,94
11,56,6,5,4,35,69,76,97,94
9,57,7,6,5,35,68,74,94,94
10,57,7,5,5,35,68,75,95,95
9,58,9,7,7,38,72,69,89,90
12,58,19,9,8,33,68,68,84,86
13,58,19,9,7,33,68,68,85,86
13,58,55,20,8,34,69,72,84,83
12,57,54,21,8,34,72,74,87,83
12,60,59,61,6,26,73,77,85,77
12,61,59,60,5,25,76,82,87,79
14,64,61,63,10,28,75,79,84,81
14,63,61,62,9,28,75,80,85,81
13,63,63,64,12,30,81,81,81,90
14,64,63,64,12,31,80,83,82,90
15,64,63,64,12,32,80,83,82,90
16,63,63,65,13,31,88,86,79,94
16,61,62,65,14,34,99,93,83,102
17,61,62,65,14,32,101,94,82,102
17,60,62,64,64,36,99,91,88,98
18,60,62,65,65,33,101,93,92,101
20,60,62,65,64,30,100,92,90,101
19,60,64,69,68,33,102,93,96,105
18,59,63,69,68,32,103,93,97,106
14,59,61,62,62,36,104,99,113,118
13,59,61,63,61,36,105,99,112,118
12,61,63,63,61,36,101,98,115,118
12,60,62,62,61,35,102,99,116,120
12,53,58,60,58,28,101,95,114,117
10,53,56,61,58,33,101,93,114,113
11,52,55,60,58,33,101,94,114,112
13,43,15,50,56,34,106,95,115,118
13,33,10,11,57,33,108,94,114,117
12,22,9,13,57,32,107,94,114,116
16,16,7,11,25,32,103,86,108,96
15,15,7,9,16,32,104,88,113,100
17,6,5,5,10,30,101,86,111,92
16,6,5,5,9,30,102,86,112,92
16,4,4,4,9,29,100,87,112,91
17,4,4,3,8,29,101,88,112,89
18,4,4,3,8,29,101,88,112,89
16,3,2,2,6,29,97,86,109,84
16,3,2,2,6,29,98,88,110,85
16,4,2,3,5,30,95,87,108,88
18,3,1,3,5,31,97,89,110,90
16,4,2,4,3,32,96,89,111,93
17,3,1,4,4,30,98,91,112,93
17,3,2,4,4,30,97,91,112,92
16,3,1,3,7,27,98,90,109,84
14,3,1,3,7,26,99,90,109,84
18,3,4,6,9,27,104,89,108,89
17,3,4,6,9,27,104,89,107,90
11,3,6,12,55,30,115,97,109,98
13,2,8,20,57,31,120,99,108,90
13,2,8,21,58,31,121,99,108,91
13,2,9,42,58,31,120,96,99,79
12,3,10,38,60,33,119,94,97,78
13,4,12,54,61,36,115,95,94,71
13,4,12,55,61,36,116,95,94,74
14,7,25,61,59,35,117,100,111,101
14,15,33,62,60,32,113,100,109,107
14,15,26,62,60,33,112,99,111,105
14,56,60,62,59,32,107,100,111,110
13,56,61,62,59,31,107,100,112,110
13,58,62,64,62,29,106,99,109,110
12,58,62,64,62,30,107,99,110,111
13,60,65,71,68,28,100,95,98,98
19,63,70,75,71,29,92,90,94,93
18,62,70,76,72,31,92,89,93,90
17,64,77,80,76,27,85,85,91,89
20,65,79,83,79,28,86,87,93,90
19,64,90,86,80,31,81,84,90,91
21,66,86,86,80,33,81,85,89,90
18,68,93,88,80,37,73,75,75,80
23,75,89,88,81,39,56,65,68,73
26,73,88,87,81,39,57,65,67,70
32,77,89,87,81,38,54,61,65,68
30,76,89,86,81,38,55,60,64,66
39,64,70,72,69,29,58,60,65,65
40,71,74,77,73,31,58,64,66,67
44,51,73,75,71,28,76,63,63,63
47,52,66,69,67,28,79,62,65,63
47,52,64,68,67,29,80,62,64,63
52,56,74,75,71,31,73,61,62,63
53,54,73,74,70,31,75,62,64,64
52,56,72,74,70,32,74,65,65,68
53,56,72,74,70,31,74,65,65,69
51,56,69,74,71,32,71,65,64,65
54,55,70,74,71,32,74,63,64,64
54,64,75,79,76,35,67,64,63,62
54,59,75,79,76,34,72,65,65,64
55,61,75,79,76,35,70,65,64,63
60,69,69,76,74,29,71,74,77,79
60,71,72,74,72,44,73,77,86,89
63,62,60,61,60,30,73,73,89,87
59,61,59,60,60,30,77,76,92,88
51,26,26,28,11,37,86,79,98,90
54,27,29,29,11,36,85,79,100,90
51,10,8,7,4,33,81,77,98,81
43,7,4,5,5,34,87,83,99,83
44,6,3,4,4,29,86,83,104,85
43,6,3,5,4,29,86,83,104,85
42,5,3,4,4,27,90,86,107,88
34,5,3,4,4,26,91,87,108,88
36,5,3,4,5,27,91,87,108,88
15,4,3,5,6,31,93,88,110,87
16,4,3,5,7,33,93,87,110,87
18,3,2,5,6,34,95,90,112,87
17,3,2,4,6,32,95,89,110,86
16,3,2,4,6,32,95,90,110,86
16,3,2,5,6,33,95,91,111,87
16,3,2,4,5,33,95,90,111,86
14,3,3,5,5,30,98,94,114,90
16,4,3,5,5,31,97,93,114,90
14,4,3,5,5,30,97,94,115,92
13,4,3,5,5,31,100,96,116,92
13,4,2,5,5,30,99,95,116,91
13,3,2,4,6,30,99,95,115,90
13,3,2,4,6,29,99,95,115,89
13,5,3,4,6,29,102,97,118,95
12,5,3,4,7,31,102,97,118,95
29,4,3,5,6,27,100,96,115,94
39,4,3,5,4,28,97,94,116,95
40,4,3,5,4,27,98,96,116,96
44,4,3,4,4,29,95,94,116,96
44,4,3,4,4,30,96,94,116,96
46,4,3,4,4,31,93,92,114,93
46,4,3,4,3,31,92,91,115,94
45,4,2,4,4,32,92,90,114,93
50,4,2,4,4,28,93,90,113,94
49,4,3,4,4,28,95,92,115,95
41,8,6,7,6,29,95,88,110,98
41,8,6,7,6,29,96,90,110,98
